i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物生物 。
i couldn't disagree more .	我無法更分辨更多 。
that's what we all need to do .	這就是我們所有人需要做的 。
so no more missing , guys .	所以 , 再也沒錯 , 各位 。
it's so glamorous .	太魅惑了 。
and let me illustrate that .	讓我說明一下 。
and i kept on getting lost .	我繼續失去 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后 !
this is a huge collaboration .	這是個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是其中一個障礙 。
there are , indeed , problems .	確實有問題 。
we live in ignorance .	我們生活在無知之中 。
no , that's what i thought .	不 , 這就是我的想法 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言就是這樣運作的 。
but there will always be another war . "	但總是有另一場戰爭 。 」
ah , sorry about that .	抱歉
now that never would have been possible before .	這永遠不可能發生 。
and women do fundraising .	女性會募款 。
sure , she had aged a little .	當然 , 她長大了一點 。
we first began by looking at heart disease .	我們首先從心臟病開始 。
and there are various facets .	還有各種面孔 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	謝謝
they fought . the worked .	他們對抗 。 工作 。
i get emotional . sorry .	我有情感 。 抱歉 。
now , what about concrete ?	那麼 , 混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	所以我也相信 。
so , i wanted to show you something .	我想要給各位看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做的不只是這樣 。
it's a problem like any other .	問題就像任何人一樣 。
and she goes on to say . . .	她繼續說......
and i couldn't hear this sound .	我聽不到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	這看起來像這樣 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	沒有燃料 。
i had done the homework .	我完成了作業 。
landing hurts .	登陸傷害 。
we victims need everyone .	我們受害者需要每一個人 。
so now this technology — thank you .	現在這個技術 , 謝謝 。
i'd like to try something new .	我想嘗試新的東西 。
how much do you get paid ?	你得到多少薪水 ?
i wanted to seek out new life .	我想要找到新的生命 。
it was around this time when . . .	當時在這個時候......
he made sure that everything lined up .	他確保一切都排起來了 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你認識的人一起工作 。
lots of us mayors do that .	我們很多人都這樣做 。
that really creeped us out .	這真的讓我們感到驚訝 。
what do you do for a living ? "	你為一個活著做什麼 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是那種人 。
how many people have their blackberry ?	有多少人有黑莓 ?
but now , it was closing .	但現在 , 它已經結束了 。
i call it the ipatient .	我稱之為 「 耐心 」 。
no , we shouldn't measure .	不 , 我們不該衡量 。
so how on earth do we even see ?	所以 , 我們怎麼看待地球呢 ?
by leading a movement and making change .	藉由領導一個運動 , 做出改變 。
he started a motorbike company .	他創立了摩托車公司 。
comedians know all about this .	喜劇演員知道這一切 。
scott , thank you so much .	史考特 , 謝謝
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	他們比其他東西更美國人 。
and we knew nothing about going to space .	我們對太空無所知 。
but they always stop and take a picture .	但他們總是停下來拍照 。
about 325 have been produced .	大約325年生產出來 。
because maybe , maybe they mean a lot .	因為也許 , 他們的意思是很多 。
what about if you're new power ?	如果你是新勢力呢 ?
what do you want to write about ? "	你想要寫什麼 ? 」
try 1 and check the light .	試試看一顆光 。
ca: last question , larry .	克:最後一個問題 , larry 。
ag: yeah . ok .	ag:是的 。 好 。
so we started looking elsewhere .	所以我們開始尋找其他地方 。
my father was literally born again .	我父親真的誕生了 。
and i said , " yeah . "	我說: 「 是的 。 」
can i have the lights up again ?	我能再次發亮嗎 ?
i've never known anything else .	我從來沒有知道其他東西 。
but let me just say a couple words .	但讓我說幾個字 。
can you write it using pictures ?	你能用照片來寫嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	是的 ! 是的 ! 真的 !
i can actually personalize the experience now .	我現在可以把經驗個人化 。
what does not change is that voice within .	不改變的是內在的聲音 。
we need eight hours of sleep a night .	我們每天晚上需要八小時睡覺 。
and you're all invited .	你們都被邀請 。
so , i did this work for her .	所以 , 我為她做了這個工作 。
it's not our burden .	這不是我們的負擔 。
how can we find an entire connectome ?	我們要如何找到整個聯結體 ?
we all start life as one single cell .	我們都從單一細胞開始 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	事實上 , 拿個猜測 。
hold your breath for me .	請幫我呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙上有一些缺陷 。
that can't be right . "	沒錯 。 」
there would still be dangers .	仍然會有危險 。
we are very far from it .	我們遠離它 。
twice as likely .	可能兩倍 。
i was just a kid back then .	我當時只是個孩子 。
and that's what you get .	這就是你得到的 。
they continued doing exactly the same .	他們繼續做同樣的事 。
but the data says something different .	但數據顯示了不同的東西 。
the product was that airplane .	產品是飛機 。
we're not alone , though .	不過 , 我們並不孤單 。
now , there's another problem .	現在還有另一個問題 。
the goal is very clear .	目標非常清楚 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	外面有其他人嗎 ?
and kathe did her job .	凱西做了她的工作 。
it was all rubble .	一切都很困難 。
the young man should be made first .	年輕人應該首先製作 。
this is a hologram .	這是一張全像 。
tabutni . thank you .	塔布尼 。 謝謝 。
why has the record been so poor ?	為什麼記錄如此貧窮 ?
and there's the sheep .	還有羊 。
now to the final approach .	現在 , 最後一個方法 。
why do we sometimes cheat ?	為什麼我們有時會作弊 ?
now , here's another reason .	還有另一個原因 。
i'm numb .	我麻木了 。
and here's the statement .	這是陳述 。
it's a core question .	這是個核心的問題 。
that was the magic number .	那是魔術數字 。
and this is slowly starting .	這很慢地開始了 。
so i came up with a plan .	所以我想出了一個計畫 。
so i wanted something to solve it .	所以我想要解決這個問題 。
it's going to be fun .	它會很有趣 。
but how does it work , exactly ?	但它是如何運作的 ?
so that's a big change .	這是個大改變 。
they're just not moving .	他們只是在移動 。
maybe you've heard of her .	也許你聽過她 。
his vision was pretty poor .	他的願景非常貧窮 。
" i'm ok . "	「 我很好 。 」
sr: that is true .	sr:這是真的 。
and then you see a date .	然後你會看到約會 。
but then what happens in step three ?	但 , 第三步會發生什麼事 ?
and what has happened in the world ?	世界上發生了什麼事 ?
you decided to build a space company .	你決定建造一家太空公司 。
and everything that my office was doing .	我辦公室裡的一切都在做 。
we are not a special interest group .	我們不是特別的團體 。
get yourself to a specialist center .	讓自己成為專家中心 。
hopefully , they will come .	希望他們會來 。
this might be a startling answer .	這可能是個令人驚訝的答案 。
they're paid for .	他們付錢 。
np: i remember that .	np:我記得 。
" beth , " she said .	她說: 「 貝絲 。 」
there are actually two tails .	有兩個尾巴 。
he had acromegaly .	他有很棒的 。
the second thing you need is light .	第二件事你需要的是光 。
supercomputers same thing .	超級電腦也一樣 。
they watched the video over there .	他們看著那邊的影片 。
so i became my own intern .	所以我變成了我自己的內在 。
who is that going to come from ?	那會是誰來的 ?
well , what difference does this make ?	這有什麼差異 ?
i've talked to them .	我跟他們談過 。
now , it goes down to a .	現在 , 它下降到一個 。
because notice the porch here .	因為注意到這裡 。
these are haikus .	這些是海庫 。
i am an emotional creature .	我是情緒上的生物 。
we hear about them all the time .	我們常聽到他們 。
so we did it . okay ?	所以我們做了 。 好嗎 ?
this gets you to 6 .	這會讓你到6歲 。
we need help . we need help .	我們需要幫助 。 我們需要協助 。
and i can repeat that .	我可以重複這個 。
yet i had that piece of paper .	但是我有這張紙 。
and it didn't stop there .	它沒有停在那裡 。
her name is esther .	她的名字是esther 。
then we can start to use cells .	接著 , 我們可以開始使用細胞 。
come , let's go inside .	來吧 , 我們來看看 。
and what did i say about work ?	我對工作說了什麼 ?
i suppose we are . "	我假設我們是 。 」
five factorial is 120 .	五個因素是120 。
he said , " be you . "	他說: 「 要你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把希望放在前面 。
decision scientists are people like me .	決策科學家就像我一樣 。
and the answer is that they do .	答案是 , 他們的確如此 。
mr: thank you .	馬:謝謝
and they go up easily .	他們很容易上升 。
we got reports like this .	我們收到這樣的報告 。
start by doing no harm .	從沒有傷害開始 。
talk about a few of them .	談到其中一些 。
one was that they be american .	第一 , 他們是美國人 。
so what about the next step ?	那麼下一步呢 ?
we wanted to do something different .	我們想要做不同的事情 。
so this was a great project .	這是個很棒的計畫 。
but is it really that easy ?	但這真的很簡單嗎 ?
there is this other powerful feeling .	還有另一個強大的感覺 。
it's tedious .	很嚴肅 。
just spread them around .	只是散播到周圍 。
what would that system look like ?	這個系統看起來會是什麼樣子 ?
and yet , it never happens .	然而 , 它從來沒有發生過 。
schoolchildren play .	學校長玩樂 。
were you vulnerable ?	你脆弱嗎 ?
the design comes from within .	設計來自內部 。
we play with coins .	我們用硬幣來玩 。
did you see what i did ?	你看到我做了什麼嗎 ?
how far can we take it ?	我們有多遠呢 ?
all companies die , all companies .	所有的公司都死了 , 所有的公司 。
and we knew we were right .	我們知道我們是對的 。
they dumped us there .	他們把我們丟在那裡 。
it's given to you .	對你來說 , 是給予的 。
live long and prosper .	活得很長 , 繁榮 。
which would you choose ?	你會選擇哪些 ?
there's no manual .	沒有手冊 。
the difference is intent .	差別在於意圖 。
i found no flaw .	我發現沒有瑕疵 。
he couldn't understand that .	他無法理解 。
and that's not all .	這不是全部的 。
well , guess what ?	嗯 , 猜猜怎麼了 ?
they can't see me .	他們看不見我 。
take a look at our planet .	看看我們的星球 。
sound familiar ?	聽起來很熟悉嗎 ?
so thank you very much .	謝謝
so how do you do that ?	所以 , 你要怎麼做 ?
jd: it varies .	jd:它會變異 。
ab: yes ? good .	ab:是嗎 ? 好 。
let’s take numbers .	讓我們拿數字 。
what do we worship ?	我們值得什麼 ?
so how does this all work ?	所以這一切是如何運作的 ?
do you worry much ?	你擔心嗎 ?
this is what some people think .	有些人會這樣想 。
where do we go from here ?	我們從何而來 ?
thank you all very much .	謝謝
this is a picture of culture .	這是文化的照片 。
i don't get that .	我不懂 。
there could be other solutions .	還有其他解決方案 。
so it went something like this .	所以它就這樣了 。
but i do think you can .	但我認為你可以 。
so this is very powerful .	這是非常強大的 。
it got quieter .	它變得安靜 。
the news loved it .	新聞很愛它 。
what's going on there ?	到底發生了什麼事 ?
i thought that was really interesting .	我覺得這很有趣 。
it's just cash .	它只是現金 。
how could you forget ?	你要如何忘記 ?
and it's not new .	這不是新的 。
representative government began to form .	代表性的政府開始形成 。
we are fighting against this .	我們正在對抗這一點 。
just quickly on the results .	很快就得到結果了 。
that was the future , right ?	那是未來 , 對吧 ?
so i thanked ed .	我感謝ed 。
idea number three is listening .	第三點是聆聽 。
the wire is ready .	電線已經準備好了 。
really firstclass .	真的是第一批 。
