i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物生物 。
i couldn't disagree more .	我無法再想像更多 。
that's what we all need to do .	這就是我們所需要的 。
so no more missing , guys .	所以 , 沒有更多的誤導 。
it's so glamorous .	太魅惑了 。
and let me illustrate that .	讓我說明一下 。
and i kept on getting lost .	我繼續失去了 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后 !
this is a huge collaboration .	這是一個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是一條障礙 。
there are , indeed , problems .	確實有問題 。
we live in ignorance .	我們住在無知之中 。
no , that's what i thought .	不 , 這就是我的想法 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言並不這樣運作 。
but there will always be another war . "	但總是會有另一場戰爭 。 」
ah , sorry about that .	抱歉 。
now that never would have been possible before .	這從來不會發生過 。
and women do fundraising .	婦女在籌款 。
sure , she had aged a little .	當然 , 她長大一點 。
we first began by looking at heart disease .	我們首先從心臟病開始 。
and there are various facets .	有不同的面孔 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	謝謝大家 。 謝謝 。
they fought . the worked .	他們折磨 , 工作 。
i get emotional . sorry .	抱歉 。
now , what about concrete ?	那麼 , 結論呢 ?
so basically , i got . . .	基本上 , 我得到了 。
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	我也相信 。
so , i wanted to show you something .	我想給你們看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想做的不只是這樣 。
it's a problem like any other .	問題就像任何人一樣 。
and she goes on to say . . .	她繼續說 。
and i couldn't hear this sound .	我聽不到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	這看起來就是這樣 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	沒有燃料 。
i had done the homework .	我完成了作業 。
landing hurts .	登陸傷口 。
we victims need everyone .	我們受害者需要每個人 。
so now this technology — thank you .	現在這個科技 , 謝謝 。
i'd like to try something new .	我想嘗試新事物 。
how much do you get paid ?	你得到多少錢 ?
i wanted to seek out new life .	我想尋找新的生命 。
it was around this time when . . .	當時正在發生 。
he made sure that everything lined up .	他確保一切都被排起來 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你所知道的人一起偷走 。
lots of us mayors do that .	我們許多市長都這樣做 。
that really creeped us out .	這真的令我們驚訝 。
what do you do for a living ? "	你要怎麼做 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是那種人 。
how many people have their blackberry ?	有多少人有黑莓機 ?
but now , it was closing .	但現在 , 已經結束了 。
i call it the ipatient .	我稱之為 「 身份 」 。
no , we shouldn't measure .	不 , 我們不該測量 。
so how on earth do we even see ?	所以 , 我們甚至看到了什麼 ?
by leading a movement and making change .	藉由領導一個運動 , 做出改變 。
he started a motorbike company .	他開始了摩托車公司 。
comedians know all about this .	喜劇家都知道這一點 。
scott , thank you so much .	史考特 , 非常感謝 。
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	他們比其他的美國人還要多 。
and we knew nothing about going to space .	我們完全不知道要去太空 。
but they always stop and take a picture .	但他們總是停下來拍一張照片 。
about 325 have been produced .	大約是325年 。
because maybe , maybe they mean a lot .	因為也許 , 他們的意思是很多 。
what about if you're new power ?	如果你是新勢力呢 ?
what do you want to write about ? "	你想要寫什麼 ? 」
try 1 and check the light .	試看1 , 檢查燈 。
ca: last question , larry .	克里斯:最後一個問題 , larry
ag: yeah . ok .	ag:是的 。 好 。
so we started looking elsewhere .	所以我們開始尋找其他地方 。
my father was literally born again .	我父親再生了 。
and i said , " yeah . "	我說: 「 是啊 。 」
can i have the lights up again ?	我可以再次發光嗎 ?
i've never known anything else .	我從未知道任何東西 。
but let me just say a couple words .	但讓我說幾個字 。
can you write it using pictures ?	你可以用圖片寫出來嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	是的 ! 是的 ! 這是真的 !
i can actually personalize the experience now .	我現在可以把經驗個人化 。
what does not change is that voice within .	沒有改變的是 , 內在的聲音 。
we need eight hours of sleep a night .	我們需要每天晚上八小時睡覺 。
and you're all invited .	你都被邀請了 。
so , i did this work for her .	我為她做了這個工作 。
it's not our burden .	這不是我們的燃燒 。
how can we find an entire connectome ?	我們要如何找到整個聯結體 ?
we all start life as one single cell .	我們都從一個細胞開始 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	在現實中 , 舉個猜測 。
hold your breath for me .	幫我呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙上有一些下載 。
that can't be right . "	這不能是對的 。 」
there would still be dangers .	仍然會有危險 。
we are very far from it .	我們遠遠遠離它 。
twice as likely .	兩倍之多 。
i was just a kid back then .	那時我只是個小孩 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們繼續做同樣的事 。
but the data says something different .	但資料顯示了不同的東西 。
the product was that airplane .	產品是那個飛機 。
we're not alone , though .	然而 , 我們並不孤單 。
now , there's another problem .	現在還有另一個問題
the goal is very clear .	目標很清楚 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	那裡有其他人嗎 ?
and kathe did her job .	凱西做了她的工作 。
it was all rubble .	全都是橡膠 。
the young man should be made first .	年輕人應該首先要做 。
this is a hologram .	這是一張攝影 。
tabutni . thank you .	塔布尼 。 謝謝 。
why has the record been so poor ?	為什麼記錄這麼貧窮 ?
and there's the sheep .	還有羊 。
now to the final approach .	最後一個方法 。
why do we sometimes cheat ?	為什麼我們有時會作弊 ?
now , here's another reason .	現在 , 還有另一個原因
i'm numb .	我很麻煩 。
and here's the statement .	這是句話 。
it's a core question .	這是一個核心的問題 。
that was the magic number .	這就是魔術數字 。
and this is slowly starting .	這很慢地開始 。
so i came up with a plan .	所以我想出了一個計畫 。
so i wanted something to solve it .	所以我想要解決這個問題 。
it's going to be fun .	很有趣 。
but how does it work , exactly ?	但它是怎麼運作的 ?
so that's a big change .	這是個大改變 。
they're just not moving .	他們只是不動 。
maybe you've heard of her .	也許你聽過她 。
his vision was pretty poor .	他的願景非常貧窮 。
" i'm ok . "	「 我沒關係 。 」
sr: that is true .	sr:這是真的 。
and then you see a date .	然後你看到了約會 。
but then what happens in step three ?	但在三步驟中發生了什麼事 ?
and what has happened in the world ?	到底發生了什麼事 ?
you decided to build a space company .	你決定建立一個空間公司 。
and everything that my office was doing .	我辦公室裡的一切都在做 。
we are not a special interest group .	我們不是一個特別的興趣團體 。
get yourself to a specialist center .	讓自己成為一個專家中心 。
hopefully , they will come .	希望他們會來 。
this might be a startling answer .	這可能是個令人驚訝的答案 。
they're paid for .	他們要付錢 。
np: i remember that .	np:我記得
" beth , " she said .	她說: 「 貝 。 」
there are actually two tails .	其實有兩個尾巴 。
he had acromegaly .	他很棒 。
the second thing you need is light .	你需要的第二件事是光 。
supercomputers same thing .	超級電腦也一樣 。
they watched the video over there .	他們看著那邊的影片 。
so i became my own intern .	所以我變成了我自己的內在 。
who is that going to come from ?	那會是誰 ?
well , what difference does this make ?	這有什麼差異 ?
i've talked to them .	我跟他們談過 。
now , it goes down to a .	現在 , 它往下走 。
because notice the porch here .	因為請注意這裡 。
these are haikus .	這些是haikus
i am an emotional creature .	我是個情緒的生物 。
we hear about them all the time .	我們常常聽到他們 。
so we did it . okay ?	所以我們做了 。 好嗎 ?
this gets you to 6 .	這讓你有6歲 。
we need help . we need help .	我們需要幫助 , 我們需要協助 。
and i can repeat that .	我可以重複 。
yet i had that piece of paper .	但我有這張紙 。
and it didn't stop there .	它沒有停在那裡 。
her name is esther .	她的名字是牙齒 。
then we can start to use cells .	然後我們可以開始使用細胞 。
come , let's go inside .	來吧 , 讓我們進去 。
and what did i say about work ?	我怎麼說呢 ?
i suppose we are . "	我假設我們是 。 」
five factorial is 120 .	五個工廠是120 。
he said , " be you . "	他說: 「 拜託你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把希望放到前面 。
decision scientists are people like me .	決策科學家和我一樣 。
and the answer is that they do .	答案是 , 他們確實做到了 。
mr: thank you .	馬:謝謝 。
and they go up easily .	他們很容易上升 。
we got reports like this .	我們得到像這樣的報告 。
start by doing no harm .	從沒有傷害開始 。
talk about a few of them .	談談其中一些 。
one was that they be american .	第一 , 他們是美國人
so what about the next step ?	那麼下一步呢 ?
we wanted to do something different .	我們想要做不同的事 。
so this was a great project .	這是個很棒的計畫
but is it really that easy ?	但這真的很簡單嗎 ?
there is this other powerful feeling .	還有另一種強大的感覺 。
it's tedious .	很嚴肅 。
just spread them around .	只是散播它們 。
what would that system look like ?	那系統會是什麼樣子 ?
and yet , it never happens .	然而 , 它從來沒有發生過 。
schoolchildren play .	學校長玩樂 。
were you vulnerable ?	你脆弱嗎 ?
the design comes from within .	設計來自於內部 。
we play with coins .	我們用硬幣玩耍 。
did you see what i did ?	你們看我做了什麼 ?
how far can we take it ?	我們能多遠 ?
all companies die , all companies .	所有的公司都死了 , 所有的公司 。
