i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物生物 。
i couldn't disagree more .	我不太認同更多 。
that's what we all need to do .	這就是我們所有人需要做的 。
so no more missing , guys .	所以 , 再也沒有錯了 , 各位 。
it's so glamorous .	太魅惑了 。
and let me illustrate that .	讓我來說明一下 。
and i kept on getting lost .	我繼續消失 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后 !
this is a huge collaboration .	這是個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是一條障礙 。
there are , indeed , problems .	確實有問題 。
we live in ignorance .	我們生活在無知之中 。
no , that's what i thought .	不 , 這就是我所想的 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言就這樣運作了 。
but there will always be another war . "	但總是有另一場戰爭 。 」
ah , sorry about that .	抱歉 。
now that never would have been possible before .	這永遠不可能發生過 。
and women do fundraising .	女性在籌款 。
sure , she had aged a little .	當然 , 她長大一點 。
we first began by looking at heart disease .	我們先從心臟病開始 。
and there are various facets .	還有各種面孔 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	非常感謝各位 。 謝謝 。
they fought . the worked .	他們堅持 , 成功了 。
i get emotional . sorry .	我有情緒 , 抱歉 。
now , what about concrete ?	那麼 , 混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	我也相信 。
so , i wanted to show you something .	我想給你們看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做的不只是這樣 。
it's a problem like any other .	這是個問題 , 就像任何其他問題一樣 。
and she goes on to say . . .	她繼續說......
and i couldn't hear this sound .	我聽不到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	這是看起來的樣子 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	沒有燃料 。
i had done the homework .	我完成了這個作業 。
landing hurts .	登陸傷害 。
we victims need everyone .	我們受害者需要每個人 。
so now this technology — thank you .	現在 , 這項技術非常感謝各位 。
i'd like to try something new .	我想要嘗試新的東西 。
how much do you get paid ?	你得到多少支付 ?
i wanted to seek out new life .	我想要找尋新的生命 。
it was around this time when . . .	這段時間 , 當時發生了 。 那時......
he made sure that everything lined up .	他確保一切都被排列起來了 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你認識的人一起工作 。
lots of us mayors do that .	很多人都這樣做 。
that really creeped us out .	這真的令我們感到震驚 。
what do you do for a living ? "	你要怎麼做才能生存 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是那種人 。
how many people have their blackberry ?	有多少人有黑莓機 ?
but now , it was closing .	但現在 , 這已經結束了 。
i call it the ipatient .	我稱之為 「 同理心 」 。
no , we shouldn't measure .	不 , 我們不該測量 。
so how on earth do we even see ?	那麼 , 我們如何看待地球呢 ?
by leading a movement and making change .	藉由領導一個運動 , 做出改變 。
he started a motorbike company .	他創立了摩托車公司 。
comedians know all about this .	喜劇演員知道這一切 。
scott , thank you so much .	史考特 , 非常感謝你 。
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	他們的美國人比其他任何東西都多 。
and we knew nothing about going to space .	我們對太空無所知 。
but they always stop and take a picture .	但他們總是停下來拍照 。
about 325 have been produced .	大約325年 , 已經生產出來了 。
because maybe , maybe they mean a lot .	因為也許 , 他們的意思是很多 。
what about if you're new power ?	如果你是新勢力呢 ?
what do you want to write about ? "	你想要寫些什麼 ? 」
try 1 and check the light .	試試看1 , 檢查光 。
ca: last question , larry .	克:最後一個問題 , larry 。
ag: yeah . ok .	ag:是的 。 好 。
so we started looking elsewhere .	所以我們開始尋找其他地方 。
my father was literally born again .	我的父親真的誕生了 。
and i said , " yeah . "	我說: 「 是的 。 」
can i have the lights up again ?	我能再次發光嗎 ?
i've never known anything else .	我從來沒有認識過任何其他東西 。
but let me just say a couple words .	但讓我說幾個字 。
can you write it using pictures ?	你能用照片來寫它嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	是的 ! 是的 ! 是的 ! 真的 !
i can actually personalize the experience now .	我現在可以把經驗個人化 。
what does not change is that voice within .	沒有改變 , 就是內在的聲音 。
we need eight hours of sleep a night .	我們需要一個晚上八個小時睡覺 。
and you're all invited .	你們都被邀請 。
so , i did this work for her .	所以 , 我為她做了這個工作 。
it's not our burden .	這不是我們的負擔 。
how can we find an entire connectome ?	我們要如何找到完整的聯結體 ?
we all start life as one single cell .	我們都從一個細胞開始生活 。
and that will get you very far .	那會讓你非常遙遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	事實上 , 以猜測為例 。
hold your breath for me .	抱住你的呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙張有一些下降 。
that can't be right . "	這不可能是對的 。 」
there would still be dangers .	仍然會有危險 。
we are very far from it .	我們遠遠離它 。
twice as likely .	可能有兩倍 。
i was just a kid back then .	我當時只是個孩子 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們一直在做同樣的事 。
but the data says something different .	但數據顯示了不同的東西 。
the product was that airplane .	產品是飛機 。
we're not alone , though .	不過 , 我們不孤單 。
now , there's another problem .	現在 , 還有另一個問題 。
the goal is very clear .	目標非常清楚 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	那裡有其他人嗎 ?
and kathe did her job .	凱西做了她的工作 。
it was all rubble .	一切都很困難 。
the young man should be made first .	年輕人應該首先做 。
this is a hologram .	這是一張全像 。
tabutni . thank you .	塔布尼 。 謝謝 。
why has the record been so poor ?	為什麼記錄這麼貧窮 ?
and there's the sheep .	還有羊 。
now to the final approach .	最後一個方法 。
why do we sometimes cheat ?	為什麼我們有時會作弊 ?
now , here's another reason .	現在 , 這是另一個原因 。
i'm numb .	我是麻木的 。
and here's the statement .	這是陳述 。
it's a core question .	這是個核心的問題 。
that was the magic number .	那是魔術數字 。
and this is slowly starting .	這是慢慢的開始 。
so i came up with a plan .	所以我想出了一個計畫 。
so i wanted something to solve it .	所以我想要解決這個問題 。
it's going to be fun .	這將會很有趣 。
but how does it work , exactly ?	但它是怎麼運作的 ?
so that's a big change .	這是個大改變 。
they're just not moving .	他們只是在移動 。
maybe you've heard of her .	也許你聽過她 。
his vision was pretty poor .	他的願景非常貧窮 。
" i'm ok . "	「 我沒關係 。 」
sr: that is true .	sr:那是真的 。
and then you see a date .	然後你看到一個日期 。
but then what happens in step three ?	但在三步驟下 , 會發生什麼事 ?
and what has happened in the world ?	世界上發生了什麼事 ?
you decided to build a space company .	你決定建立一個空間公司 。
and everything that my office was doing .	我的辦公室裡的一切都在做 。
we are not a special interest group .	我們不是特殊的團體 。
get yourself to a specialist center .	讓自己進入專家中心 。
hopefully , they will come .	希望他們會來 。
this might be a startling answer .	這可能是個令人驚訝的答案 。
they're paid for .	他們是支付的 。
np: i remember that .	np:我記得 。
" beth , " she said .	「 貝絲 , 」 她說: 「 貝絲 。 」
there are actually two tails .	其實有兩個尾巴 。
he had acromegaly .	他有很棒的說法 。
the second thing you need is light .	第二件事你需要的是光 。
supercomputers same thing .	超級電腦也一樣 。
they watched the video over there .	他們在那裡看了影片 。
so i became my own intern .	所以我變成了我自己的內在 。
who is that going to come from ?	那會是誰來的 ?
well , what difference does this make ?	嗯 , 這有什麼差別 ?
i've talked to them .	我跟他們談過 。
now , it goes down to a .	現在 , 它下降到一個地方 。
because notice the porch here .	因為注意到這裡的色情 。
these are haikus .	這是haikus 。
i am an emotional creature .	我是個情緒的生物 。
we hear about them all the time .	我們常常聽到他們 。
so we did it . okay ?	所以我們做到了 , 好嗎 ?
this gets you to 6 .	這會讓你到6歲 。
we need help . we need help .	我們需要幫助 , 我們需要協助 。
and i can repeat that .	我可以重複 。
yet i had that piece of paper .	但是我有這張紙 。
and it didn't stop there .	它沒有停在那裡 。
her name is esther .	她的名字是esther 。
then we can start to use cells .	然後我們可以開始使用細胞 。
come , let's go inside .	來吧 , 咱們來進去吧 。
and what did i say about work ?	我對工作說了什麼 ?
i suppose we are . "	我假設我們是 。 」
five factorial is 120 .	5個工廠是120 。
he said , " be you . "	他說: 「 要你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把希望放在前面 。
decision scientists are people like me .	決策科學家是像我這樣的人 。
and the answer is that they do .	答案是 , 他們確實做到了 。
mr: thank you .	馬:謝謝你 。
and they go up easily .	他們很容易上升 。
we got reports like this .	我們得到了這樣的報告 。
start by doing no harm .	從沒有傷害開始 。
talk about a few of them .	來談談談其中幾個人 。
one was that they be american .	第一 , 他們是美國人 。
so what about the next step ?	那麼下一步呢 ?
we wanted to do something different .	我們想要做些不同的事 。
so this was a great project .	這是個很棒的計畫 。
but is it really that easy ?	但這真的很簡單嗎 ?
there is this other powerful feeling .	還有另一個強大的感覺 。
it's tedious .	它是ted 。
just spread them around .	把它們散播到周圍 。
what would that system look like ?	這個系統看起來會是什麼樣子 ?
and yet , it never happens .	然而 , 它從來沒有發生過 。
schoolchildren play .	學校孫子玩樂 。
were you vulnerable ?	你脆弱嗎 ?
the design comes from within .	設計來自內部 。
we play with coins .	我們和硬幣一起玩 。
did you see what i did ?	你看到我做了什麼嗎 ?
how far can we take it ?	我們能多遠 ?
all companies die , all companies .	所有的公司都死了 , 所有的公司 。
and we knew we were right .	我們知道我們是對的 。
they dumped us there .	他們把我們丟在那裡 。
it's given to you .	對你來說 , 它給了你 。
live long and prosper .	活得很長 , 繁榮 。
which would you choose ?	你會選擇哪一個 ?
there's no manual .	沒有手冊 。
the difference is intent .	差別在於意圖 。
i found no flaw .	我發現沒有瑕疵 。
he couldn't understand that .	他無法理解 。
and that's not all .	這不是全部 。
well , guess what ?	嗯 , 猜猜怎麼了 ?
they can't see me .	他們看不見我 。
take a look at our planet .	咱們來看看我們的地球 。
sound familiar ?	聽起來很熟悉嗎 ?
so thank you very much .	非常感謝各位 。
so how do you do that ?	所以 , 你要怎麼做 ?
jd: it varies .	jd:它會變異 。
ab: yes ? good .	ab:是的 , 很好 。
let’s take numbers .	咱們來看看數字 。
what do we worship ?	我們擔心什麼 ?
so how does this all work ?	這一切是怎麼運作的 ?
do you worry much ?	你很擔心嗎 ?
this is what some people think .	這是一些人認為的 。
where do we go from here ?	我們從這裡到哪裡去 ?
thank you all very much .	非常感謝大家
this is a picture of culture .	這是一張文化的照片 。
i don't get that .	我不懂 。
there could be other solutions .	還有其他解決方案 。
so it went something like this .	所以它就這樣了 。
but i do think you can .	但我認為你可以 。
so this is very powerful .	這是非常強大的 。
it got quieter .	它變得安靜 。
the news loved it .	新聞很愛它 。
what's going on there ?	發生了什麼事 ?
i thought that was really interesting .	我覺得這很有趣 。
it's just cash .	只是現金 。
how could you forget ?	你要如何忘記 ?
and it's not new .	這不是新鮮的 。
representative government began to form .	代表政府開始形成 。
we are fighting against this .	我們正在對抗這一點 。
just quickly on the results .	很快地 , 結果就很快 。
that was the future , right ?	那是未來 , 對吧 ?
so i thanked ed .	我感謝ed 。
idea number three is listening .	第三點是聆聽 。
the wire is ready .	電線已經準備好了 。
really firstclass .	非常先進 。
well , it's not .	嗯 , 這不是
but this was 1963 .	但這是1963年 。
it's called color .	叫做 「 顏色 」 。
let's find out .	咱們來看看 。
thank you very much .	謝謝大家 。
let me show you this .	讓我給你們看 。
so when you put four .	所以當你放了四個 。
but i need your help .	但我需要你們的協助 。
thank you very much .	謝謝大家 。
some hands going up .	有些人舉起手 。
so how does it work ?	所以它是怎麼運作的 ?
a good example is this .	一個很好的例子就是這個 。
globalize trade .	全球化貿易 。
but what do you do ?	但你要怎麼做 ?
that was not my best .	這不是我最好的 。
no one wants that .	沒有人想要這樣 。
but i believe in them .	但我相信他們 。
entirely new requirement .	全新的需求 。
so what did we find ?	我們發現了什麼 ?
and i am thankful .	我非常感謝 。
so what can we do ?	我們能做些什麼 ?
that was the new reality .	那是新現實 。
it's your money .	這是你的錢 。
so why is this important ?	所以 , 為什麼這很重要 ?
so what does that mean ?	這意味著什麼 ?
so we made this thing .	所以我們做了這個東西 。
thank you very much .	謝謝大家 。
i don't know .	我不知道 。
thank you very much !	非常感謝 !
thank you very much .	謝謝大家 。
" the business is on .	「 商業正在發生 。
now there is another one .	現在還有另一個 。
why english ?	為什麼英語 ?
okay ? ready ?	好嗎 ? 準備好了嗎 ?
it is a beautiful room .	這是個美麗的房間 。
what might that look like ?	那會是什麼樣子 ?
we say they explore .	我們說他們探索了 。
the heat was on .	熱量正在下降 。
this young woman was me .	這位年輕女士是我 。
" lifesized . "	「 生命化 」 。
that moment changed my life .	那一刻 , 改變了我的人生 。
come on , keep up .	來吧 , 繼續下去 。
how can we know this ?	我們要怎麼知道呢 ?
young , bad boys .	年輕 , 壞男孩 。
why would it be wrong ?	為什麼會錯 ?
and it can do that .	它可以做到 。
