i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物生物 。
i couldn't disagree more .	我無法更分辨 。
that's what we all need to do .	這就是我們所需的 。
so no more missing , guys .	所以 , 沒有更多的錯 , 各位 。
it's so glamorous .	太魅惑了 。
and let me illustrate that .	讓我說明一下 。
and i kept on getting lost .	我一直被丟棄 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后 !
this is a huge collaboration .	這是一個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是其中一個障礙 。
there are , indeed , problems .	確實有問題 。
we live in ignorance .	我們住在無知之中 。
no , that's what i thought .	不 , 這就是我所想的 。
you can manipulate it yourself .	你可以操控它 。
language just doesn't work that way .	語言就是這樣運作的 。
but there will always be another war . "	但總是有另一場戰爭 。 」
ah , sorry about that .	抱歉 。
now that never would have been possible before .	那永遠不可能發生 。
and women do fundraising .	女性在籌錢 。
sure , she had aged a little .	當然 , 她老了一點 。
we first began by looking at heart disease .	我們首先從心臟病開始 。
and there are various facets .	還有很多面孔 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	非常感謝各位 。 謝謝 。
they fought . the worked .	他們為此奮鬥 , 工作 。
i get emotional . sorry .	我有情緒 , 抱歉 。
now , what about concrete ?	那麼 , 混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	所以我也相信 。
so , i wanted to show you something .	所以我想給你們看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做的不只是這樣 。
it's a problem like any other .	它就像任何其他問題一樣 。
and she goes on to say . . .	她繼續說......
and i couldn't hear this sound .	我聽不到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	這看起來像這樣 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	沒有燃料 。
i had done the homework .	我完成了作業 。
landing hurts .	登陸傷害 。
we victims need everyone .	我們受害者需要每個人 。
so now this technology — thank you .	所以 , 這項技術 , 謝謝大家 。
i'd like to try something new .	我想嘗試新東西 。
how much do you get paid ?	你得到多少薪水 ?
i wanted to seek out new life .	我想要尋找新生命 。
it was around this time when . . .	在這個時候 , 大約是......
he made sure that everything lined up .	他確保一切都被排列了 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你認識的人一起工作 。
lots of us mayors do that .	很多人會這樣做 。
that really creeped us out .	這真的令我們驚訝 。
what do you do for a living ? "	你為生活做什麼 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是那種人 。
how many people have their blackberry ?	有多少人有黑莓機 ?
but now , it was closing .	但現在 , 它正在結束 。
i call it the ipatient .	我稱之為 「 同理心 」 。
no , we shouldn't measure .	不 , 我們不該測量 。
so how on earth do we even see ?	所以 , 我們如何看待地球呢 ?
by leading a movement and making change .	藉由領導一個動作和改變 。
