i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物的生物 。
i couldn't disagree more .	我無法想像更多 。
that's what we all need to do .	這就是我們所有需要做的 。
so no more missing , guys .	所以 , 沒有更多的失敗 。
it's so glamorous .	很魅惑 。
and let me illustrate that .	讓我解釋一下 。
and i kept on getting lost .	我一直在失敗了 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后 。
this is a huge collaboration .	這是一個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是個障礙 。
there are , indeed , problems .	嗯 , 問題是 ,
we live in ignorance .	我們住在無知的忽略 。
no , that's what i thought .	不 , 這是我認為的 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言只是沒有運作的方式 。
but there will always be another war . "	但 , 永遠是另一場戰爭 。 」
ah , sorry about that .	喔 , 很抱歉 。
now that never would have been possible before .	以前從來沒有可能發生過 。
and women do fundraising .	女性募款了 。
sure , she had aged a little .	當然 , 她已經年齡小了 。
we first began by looking at heart disease .	我們首先開始研究心臟疾病 。
and there are various facets .	有很多不同的臉孔 。
because , the earth is our ship .	因為 , 地球是我們的船 。
thank you very much . thank you .	非常謝謝 。 謝謝 。
they fought . the worked .	他們打開了 , 工作 。
i get emotional . sorry .	我很抱歉 。
now , what about concrete ?	那麼 , 關於混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	別告訴我們你在哪裡 。
and so i believed it , too .	我也相信它 。
so , i wanted to show you something .	所以 , 我想給各位看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做更多的 。
it's a problem like any other .	這是個問題 , 就像其他一樣 。
and she goes on to say . . .	她會說:
and i couldn't hear this sound .	我無法聽到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	這裡是這樣的樣子 。
so you have to do something like this .	所以你必須做這樣的事 。
and it uses no fuel .	而它沒有燃料 。
i had done the homework .	我完成了家庭作業 。
landing hurts .	土地受到傷害 。
we victims need everyone .	我們受害者需要每一個人 。
so now this technology — thank you .	現在 , 這項技術非常感謝你們 。
i'd like to try something new .	我想要嘗試一些新東西 。
how much do you get paid ?	你得到多少錢 ?
i wanted to seek out new life .	我想要找到新生命 。
it was around this time when . . .	當時在這個時候 , 發生了 。
he made sure that everything lined up .	他確保所有的線都都能做到 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你所認識的人在一起 。
lots of us mayors do that .	許多人都在做這件事 。
that really creeped us out .	這真的使我們感到驚訝 。
what do you do for a living ? "	你要做什麼事 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是這樣的人 。
how many people have their blackberry ?	有多少人有他們的黑莓機 ?
but now , it was closing .	但現在 , 已經開始了 。
i call it the ipatient .	我稱它為 「 耐心 」 。
no , we shouldn't measure .	不 , 我們不應該測量 。
so how on earth do we even see ?	所以在地球上 , 我們甚至看到了什麼 ?
by leading a movement and making change .	藉由領導運動 , 做出改變 。
he started a motorbike company .	他開始了摩托車公司 。
comedians know all about this .	喜劇演員都知道這一切 。
scott , thank you so much .	史考特 , 非常感謝 。
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	比任何其他地方都更美好 。
and we knew nothing about going to space .	我們也知道什麼都不在於太空 。
but they always stop and take a picture .	但他們總是停下來 , 拿一張照片 。
about 325 have been produced .	大約325被製造出來 。
because maybe , maybe they mean a lot .	因為也許 , 或許他們是很有意義的 。
what about if you're new power ?	如果你是新的力量呢 ?
what do you want to write about ? "	你想寫什麼 ? 」
try 1 and check the light .	試試一下 , 看看燈 。
ca: last question , larry .	克:最後一個問題 , larry 。
ag: yeah . ok .	ag:是的 , 好 。
so we started looking elsewhere .	所以我們開始尋找其他地方 。
my father was literally born again .	我的父親是真的出生了 。
and i said , " yeah . "	我說: 「 是啊 。 」
can i have the lights up again ?	我能再次再次用燈嗎 ?
i've never known anything else .	我從未知過其他東西 。
but let me just say a couple words .	但讓我來談談幾個字詞 。
can you write it using pictures ?	你能用照片來寫它嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	是的 ! 真的 !
i can actually personalize the experience now .	我真的可以個人化現在的經驗 。
what does not change is that voice within .	不是改變聲音的聲音 。
we need eight hours of sleep a night .	我們需要8小時睡眠 。
and you're all invited .	你都被邀請 。
so , i did this work for her .	所以 , 我為她做這件事 。
it's not our burden .	這不是我們的負責 。
how can we find an entire connectome ?	我們要如何找到整個聯結體呢 ?
we all start life as one single cell .	我們都從生命變成一個單細胞 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這樣做 。
in reality , take a guess .	在現實中 , 拿猜猜 。
hold your breath for me .	你呼吸我的呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙上有一些下面 。
that can't be right . "	這不可能是對的 。 」
there would still be dangers .	仍然是危險的 。
we are very far from it .	我們是很遠的 。
twice as likely .	兩倍是如此 。
i was just a kid back then .	我只是一個孩子回來 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們持續做同樣的事 。
but the data says something different .	但數據也不一樣 。
the product was that airplane .	產品是飛機 。
we're not alone , though .	我們並不孤單 。
now , there's another problem .	現在還有另一個問題 。
the goal is very clear .	目標非常明顯 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	這裡有其他人嗎 ?
and kathe did her job .	凱西是她的工作 。
it was all rubble .	一切都在破碎 。
the young man should be made first .	年輕人應該要首先 。
this is a hologram .	這是一台攝影機 。
