i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物 。
i couldn't disagree more .	我無法分辨更多 。
that's what we all need to do .	這就是我們都需要做的 。
so no more missing , guys .	所以 , 沒有更多的失敗 。
it's so glamorous .	這很魅惑 。
and let me illustrate that .	讓我說明一下 。
and i kept on getting lost .	我繼續失敗 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部的皇后
this is a huge collaboration .	這是個大合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是個障礙 。
there are , indeed , problems .	實際上 , 問題 。
we live in ignorance .	我們住在無知 。
no , that's what i thought .	不 , 這就是我認為的 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言只是不用這種方式 。
but there will always be another war . "	但還有另一場戰爭 。 」
ah , sorry about that .	喔 , 抱歉 。
now that never would have been possible before .	以前從來沒有那麼可能 。
and women do fundraising .	女性做募資 。
sure , she had aged a little .	當然 , 她已經年齡了 。
we first began by looking at heart disease .	我們首先從心臟病發作 。
and there are various facets .	還有各種面孔 。
because , the earth is our ship .	因為地球就是我們的船 。
thank you very much . thank you .	謝謝 。 謝謝 。
they fought . the worked .	他們打敗了 。
i get emotional . sorry .	我覺得很抱歉 。
now , what about concrete ?	那麼混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	所以我相信這也是如此 。
so , i wanted to show you something .	所以我想要給你們看一些東西 。
and you can get a list .	你可以得到清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做更多的 。
it's a problem like any other .	它就像其他的一樣 。
and she goes on to say . . .	她繼續說......
and i couldn't hear this sound .	我無法聽見這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	看起來像這樣 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	使用沒有燃料 。
i had done the homework .	我完成了家事 。
landing hurts .	土地傷害 。
we victims need everyone .	我們受害者需要每個人都 。
so now this technology — thank you .	現在這個技術 , 感謝 。
i'd like to try something new .	我想要嘗試一些新東西 。
how much do you get paid ?	你得到多少錢 ?
i wanted to seek out new life .	我想要找出新的生命 。
it was around this time when . . .	當時在這個時代 。
he made sure that everything lined up .	他確保每件事都一樣 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	和你所認識的人在一起 。
lots of us mayors do that .	許多人都在做這件事 。
that really creeped us out .	這真的讓我們感到驚訝 。
what do you do for a living ? "	你要做什麼 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是這樣的人 。
how many people have their blackberry ?	有多少人有他們的黑莓機 ?
but now , it was closing .	但現在 , 它是臨床的 。
i call it the ipatient .	我稱它為 「 耐心 」 。
no , we shouldn't measure .	不 , 我們不應該測量 。
so how on earth do we even see ?	我們怎麼看 ?
by leading a movement and making change .	藉由領導運動 , 做出改變 。
he started a motorbike company .	他開始了摩托車公司 。
comedians know all about this .	喜劇演員知道這一切 。
scott , thank you so much .	史考特 , 感謝 。
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	他們比任何其他東西都更美好 。
and we knew nothing about going to space .	我們知道什麼都不會去空間 。
but they always stop and take a picture .	但他們總是停下來 , 用一張照片 。
about 325 have been produced .	大約325種被製造出來 。
because maybe , maybe they mean a lot .	因為也許他們意味著很多 。
what about if you're new power ?	如果你是新的力量 ?
what do you want to write about ? "	你想要寫什麼 ? 」
try 1 and check the light .	試試看一下光 。
ca: last question , larry .	克里斯:最後一個問題 。
ag: yeah . ok .	ag:是的 , 好 。
so we started looking elsewhere .	所以我們開始找其他地方 。
my father was literally born again .	我爸爸剛出生了 。
and i said , " yeah . "	我說: 「 是的 。 」
can i have the lights up again ?	我有燈光嗎 ?
i've never known anything else .	我從未知過其他東西 。
but let me just say a couple words .	但讓我說幾個字 。
can you write it using pictures ?	你能用圖片來寫它嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	是的 ! 這是真的 !
i can actually personalize the experience now .	我可以個人化的經驗 。
what does not change is that voice within .	沒有改變是聲音 。
we need eight hours of sleep a night .	我們需要8小時睡眠 。
and you're all invited .	你都被邀請 。
so , i did this work for her .	所以 , 我為她做這件事 。
it's not our burden .	這不是我們的負擔 。
how can we find an entire connectome ?	我們要如何找到一個整體 ?
we all start life as one single cell .	我們都從一個單細胞開始 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	在現實中 , 猜猜一下 。
hold your breath for me .	請呼吸我 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙上有一些問題 。
that can't be right . "	不可能是正確的 。 」
there would still be dangers .	仍然是危險的 。
we are very far from it .	我們很遠 。
twice as likely .	兩倍 。
i was just a kid back then .	我只是個孩子 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們繼續做同樣的事 。
but the data says something different .	但數據說了不同的 。
the product was that airplane .	產品是飛機 。
we're not alone , though .	我們並不孤單 。
now , there's another problem .	現在還有另一個問題 。
the goal is very clear .	目標非常清楚 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	那裡有沒有人嗎 ?
and kathe did her job .	凱西是她工作的 。
it was all rubble .	一切都在破壞 。
the young man should be made first .	年輕人應該要首先 。
this is a hologram .	這是一張攝影機 。
tabutni . thank you .	塔布尼 , 謝謝 。
why has the record been so poor ?	為什麼有紀錄這麼窮 ?
and there's the sheep .	還有羊 。
now to the final approach .	最後的方法 。
why do we sometimes cheat ?	為什麼我們有時候會吃 ?
now , here's another reason .	這是另一個原因 。
i'm numb .	我是麻木 。
and here's the statement .	這裡有句話 。
it's a core question .	這是一個核心問題 。
that was the magic number .	那是魔法數字 。
and this is slowly starting .	這是慢慢的開始 。
so i came up with a plan .	所以我來了一個計畫 。
so i wanted something to solve it .	所以我想要解決這個問題 。
it's going to be fun .	它會很有趣 。
but how does it work , exactly ?	但它是如何運作的 ?
so that's a big change .	這是個大改變 。
they're just not moving .	他們只是沒有移動 。
maybe you've heard of her .	也許你聽過她 。
his vision was pretty poor .	他的願景很窮 。
" i'm ok . "	「 我好了 。 」
sr: that is true .	史:這是真的 。
and then you see a date .	然後你看到了約會 。
but then what happens in step three ?	但接下來發生了什麼事 ?
and what has happened in the world ?	世界上發生了什麼事 ?
you decided to build a space company .	你決定要建立一個空間公司 。
and everything that my office was doing .	我的辦公室都在做 。
we are not a special interest group .	我們不是特別的利益團體 。
get yourself to a specialist center .	讓自己成為一個專家中心 。
hopefully , they will come .	希望他們會來 。
this might be a startling answer .	這可能是一開始答案 。
they're paid for .	他們是付錢 。
np: i remember that .	尼泊爾:我記得那 。
" beth , " she said .	她說: 「 湯 。 」
there are actually two tails .	實際上有兩條尾巴 。
he had acromegaly .	他很高興 。
the second thing you need is light .	第二件事你需要的是光 。
supercomputers same thing .	超級電腦一樣 。
they watched the video over there .	他們看了影片 。
so i became my own intern .	所以我變成了自己的國際 。
who is that going to come from ?	誰會從中來 ?
well , what difference does this make ?	這到底有什麼差異 ?
i've talked to them .	我跟他們談過 。
now , it goes down to a .	現在 , 它就變成了 。
because notice the porch here .	因為注意到這裡 。
these are haikus .	這是haikus 。
i am an emotional creature .	我是個情緒的生物 。
we hear about them all the time .	我們常常聽到他們 。
so we did it . okay ?	所以我們做了 , 好嗎 ?
this gets you to 6 .	這樣你就會得到6 。
we need help . we need help .	我們需要幫助 。 我們需要幫助 。
and i can repeat that .	我可以重複這個 。
yet i had that piece of paper .	但我有一張紙 。
and it didn't stop there .	不停在那裡 。
her name is esther .	她的名字叫ther 。
then we can start to use cells .	然後我們可以開始使用細胞 。
come , let's go inside .	咱們來吧 。
and what did i say about work ?	我在說什麼 ?
i suppose we are . "	我猜我們是 。 」
five factorial is 120 .	五個工廠是120歲 。
he said , " be you . "	他說: 「 你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把我的希望放在前面 。
decision scientists are people like me .	決策科學家和我一樣 。
and the answer is that they do .	答案就是他們這麼做 。
mr: thank you .	馬:謝謝 。
and they go up easily .	而且他們很容易 。
we got reports like this .	我們報告像這樣的報告 。
start by doing no harm .	開始沒有傷害 。
talk about a few of them .	談幾個人 。
one was that they be american .	其中一個是美國人 。
so what about the next step ?	那麼下一步呢 ?
we wanted to do something different .	我們想做些不同的事情 。
so this was a great project .	這是個很棒的計畫 。
but is it really that easy ?	但這真的很容易嗎 ?
there is this other powerful feeling .	還有另一種強大的感覺 。
it's tedious .	這是很棒的 。
just spread them around .	只是把它們散播出來 。
what would that system look like ?	系統看起來是什麼樣子 ?
and yet , it never happens .	然而 , 永遠不會發生 。
schoolchildren play .	學校基金會玩 。
were you vulnerable ?	你脆弱嗎 ?
the design comes from within .	設計來自於 。
we play with coins .	我們和coins一起玩 。
did you see what i did ?	你看到我做了什麼嗎 ?
how far can we take it ?	我們要怎麼做 ?
all companies die , all companies .	所有的公司都死了 。
and we knew we were right .	我們知道我們是對的 。
they dumped us there .	他們把我們放在那裡 。
it's given to you .	它給你了 。
live long and prosper .	活長和繁榮 。
which would you choose ?	你選擇了嗎 ?
there's no manual .	沒有人性 。
the difference is intent .	差異是意外 。
i found no flaw .	我發現沒有瑕疵 。
he couldn't understand that .	他無法理解這一點 。
and that's not all .	這不是全部 。
well , guess what ?	猜猜怎麼看 ?
they can't see me .	他們看不到我 。
take a look at our planet .	看看我們的星球
sound familiar ?	聽起來很熟悉嗎 ?
so thank you very much .	非常感謝 。
so how do you do that ?	你要怎麼做呢 ?
jd: it varies .	jd:它變異了
ab: yes ? good .	ab:是的 ? 好 。
let’s take numbers .	咱們來吧 。
what do we worship ?	我們要做什麼 ?
so how does this all work ?	這是怎麼運作的 ?
do you worry much ?	你擔心嗎 ?
this is what some people think .	這是一些人認為的 。
where do we go from here ?	我們從哪裡來 ?
thank you all very much .	非常感謝
this is a picture of culture .	這是文化的照片 。
i don't get that .	我不這麼說 。
there could be other solutions .	還有其他的解決方案 。
so it went something like this .	這樣就變成這樣了 。
but i do think you can .	但我認為你可以做到 。
so this is very powerful .	這是非常強大的 。
it got quieter .	它變得安靜 。
the news loved it .	新聞很愛 。
what's going on there ?	發生了什麼事 ?
i thought that was really interesting .	我覺得這很有趣 。
it's just cash .	它只是開車 。
how could you forget ?	你要如何忘記 ?
and it's not new .	這不是新的 。
representative government began to form .	代表政府開始形成 。
we are fighting against this .	我們對抗這一切 。
just quickly on the results .	很快的結果 。
that was the future , right ?	那是未來 , 對吧 ?
so i thanked ed .	所以我感謝了 。
idea number three is listening .	想法三點是傾聽 。
the wire is ready .	wire準備好了 。
really firstclass .	首先 。
well , it's not .	其實不是 。
but this was 1963 .	但這是1963年 。
it's called color .	它叫做顏色 。
let's find out .	咱們來看看 。
thank you very much .	非常謝謝
let me show you this .	讓我給你們看一下 。
so when you put four .	所以 , 當你放四點 。
but i need your help .	但我需要你的幫助 。
thank you very much .	非常謝謝
some hands going up .	有些手指出來 。
so how does it work ?	它是如何運作的 ?
a good example is this .	一個很好的例子 。
globalize trade .	全球化貿易 。
but what do you do ?	但你該怎麼做 ?
that was not my best .	這不是我最好的 。
no one wants that .	沒有人想要那樣 。
but i believe in them .	但我相信他們 。
entirely new requirement .	全新的需求 。
so what did we find ?	我們發現了什麼 ?
and i am thankful .	我非常感謝 。
so what can we do ?	我們該怎麼做 ?
that was the new reality .	這就是新的現實 。
it's your money .	這是你的錢 。
so why is this important ?	為什麼這很重要 ?
so what does that mean ?	這意味著什麼 ?
so we made this thing .	所以我們做了這個東西 。
thank you very much .	非常謝謝
i don't know .	我不知道 。
thank you very much !	非常感謝 !
thank you very much .	非常謝謝
" the business is on .	「 商業是這樣 。
now there is another one .	現在還有另外一個 。
why english ?	為什麼英文 ?
okay ? ready ?	準備好了嗎 ?
it is a beautiful room .	這是個漂亮的房間 。
what might that look like ?	可能看起來是什麼樣子 ?
we say they explore .	我們說他們探索 。
the heat was on .	熱情是這樣 。
this young woman was me .	這位年輕女人是我 。
" lifesized . "	「 生命 」 。
that moment changed my life .	那一刻改變了我的人生 。
come on , keep up .	請繼續上去 。
how can we know this ?	我們怎麼知道呢 ?
young , bad boys .	年輕、壞男孩 。
why would it be wrong ?	為什麼會錯 ?
and it can do that .	它可以做到 。
how did he learn them ?	他如何學習他們 ?
we only have them once .	我們只有他們一次 。
what should it be for ?	該怎麼做 ?
to calm down .	要冷靜下來 。
i got really sick .	我真的很生病 。
they call her names .	他們稱她為名字 。
and i live there now .	我現在就在那裡 。
they are not the truth .	他們不是真相 。
we experimented on ourselves .	我們在自己做實驗 。
i love nasa .	我喜歡nasa 。
life is not about you .	生命不是你 。
which i certainly was .	我肯定是 。
this is just trained .	這只是訓練 。
this is their plan .	這是他們的計畫 。
i just . . .	我只是......
and here it is .	就是這樣 。
silence .	沉默 。
you can see it .	你可以看到它 。
what is math ?	數學是什麼 ?
so i did that .	所以我這麼做了 。
everyone can be wrong .	每個人都是錯的 。
you talk about it .	你談到的 。
i just did things .	我只是做事 。
how have you been ?	你是如何 ?
guess what ?	猜猜如何 ?
and why is that ?	為什麼 ?
what does this mean ?	這意味著什麼 ?
i did it myself .	我自己做到了 。
i didn’t .	我沒有 。
but we wanted them .	但我們希望他們 。
it won't .	它不會 。
false .	假 。
ohhhh .	喔 。
here is the thing .	這是一件事情 。
and so it goes .	所以就這樣了 。
of course they are .	當然他們是如此 。
consider facit .	考慮平面 。
they also live deep .	他們也生活深深 。
sales were up .	銷售員 。
it feels great .	感覺很棒 。
you're live .	你活著 。
" showers ? "	「 秀者 ? 」
love , action .	愛、行動 。
i could not believe .	我不能相信 。
really cool stuff .	真的很酷 。
run away . run .	跑跑跑跑 。
you try it out .	你試試看 。
we can make history .	我們能做出歷史 。
what would i feel ?	我覺得什麼 ?
how important is this ?	多麼重要 ?
it is so hard .	這是非常困難的 。
it's amazing .	很驚人 。
business knows this .	商業知道這個 。
they certainly do .	他們肯定這麼做 。
we have understanding .	我們有了解 。
not quite .	不是如此 。
whew !	哇 !
there she is .	她在那裡 。
and the world ?	世界呢 ?
this was europe .	這是歐洲 。
why is that ?	為什麼 ?
so . . .	所以......
so . . .	所以......
check .	檢查 。
this is important .	這是很重要的 。
you must get ?	你一定要得到嗎 ?
you blog .	你部落格 。
ca: yes .	克:是的 。
yes . exactly .	是的 。
deal with it .	處理它 。
witness .	目的 。
so i did .	所以我就這麼做了 。
audience: hi .	觀眾:嗨 。
should you know ?	你知道嗎 ?
she asked me .	她問我 。
how bad ? "	壞了嗎 ? 」
patient: two .	病人:兩個 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thanks .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
