i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物 。
i couldn't disagree more .	我無法分析更多 。
that's what we all need to do .	這就是我們所有需要做的 。
so no more missing , guys .	所以 , 沒有更多的誤導 。
it's so glamorous .	很魅惑 。
and let me illustrate that .	讓我解釋一下 。
and i kept on getting lost .	我一直被失去了 。
it is not a guarantee .	它不是保證 。
the queen of clubs !	俱樂部的皇后 !
this is a huge collaboration .	這是一個很大的合作 。
that's a terrible story .	那是個可怕的故事 。
now , that's one barrier .	那是個障礙 。
there are , indeed , problems .	當然 , 問題是問題 。
we live in ignorance .	我們住在無知 。
no , that's what i thought .	不 , 這是我認為的 。
you can manipulate it yourself .	你可以操控它自己 。
language just doesn't work that way .	語言只是不用這種方式 。
but there will always be another war . "	但一定會有另一個戰爭 。 」
ah , sorry about that .	嗯 , 抱歉 。
now that never would have been possible before .	現在從來沒有可能過過 。
and women do fundraising .	女性募資了 。
sure , she had aged a little .	當然 , 她有年齡 。
we first began by looking at heart disease .	我們首先從心臟病發作 。
and there are various facets .	有各種面孔 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	非常謝謝大家 。
they fought . the worked .	他們打敗了 , 工作 。
i get emotional . sorry .	我有情緒 , 抱歉 。
now , what about concrete ?	那麼 , 關於混凝土 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	不要告訴我們你在哪裡 。
and so i believed it , too .	所以我相信它 。
so , i wanted to show you something .	所以 , 我想給大家看一些東西 。
and you can get a list .	你可以得到一個清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做更多 。
it's a problem like any other .	它是個問題 。
and she goes on to say . . .	她說:
and i couldn't hear this sound .	我無法聽到這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	看起來像這樣 。
so you have to do something like this .	所以你必須做些什麼 。
and it uses no fuel .	它用不燃料 。
i had done the homework .	我完成了家作業 。
landing hurts .	土地痛苦 。
we victims need everyone .	我們受害者需要每個人都 。
so now this technology — thank you .	所以現在這個科技非常謝謝 。
i'd like to try something new .	我想要嘗試一些新的東西 。
how much do you get paid ?	你賺多少錢 ?
i wanted to seek out new life .	我想要尋找新的生命 。
it was around this time when . . .	這段時間是這樣 。
he made sure that everything lined up .	他確保所有東西都行得通 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	跟你們認識的人一樣 。
lots of us mayors do that .	許多人都可以這樣做 。
that really creeped us out .	這真的讓我們感到驚訝 。
what do you do for a living ? "	你要做什麼 ? 」
but they were random things .	但他們是隨機的 。
they said he was that kind of guy .	他們說他是這樣的人 。
how many people have their blackberry ?	有多少人有他們的黑莓機 ?
but now , it was closing .	但現在 , 它是臨床的 。
i call it the ipatient .	我稱它為 「 耐心 」 。
no , we shouldn't measure .	不 , 我們不應該測量 。
so how on earth do we even see ?	我們怎麼看 ?
by leading a movement and making change .	藉由領導運動 , 做出改變 。
he started a motorbike company .	他開始了摩托車公司 。
comedians know all about this .	喜劇演員都知道這一切 。
scott , thank you so much .	史考特 , 非常感謝 。
they started making their own video games .	他們開始製作自己的電玩遊戲 。
they're more american than anything else .	他們比任何其他地方還要多 。
and we knew nothing about going to space .	我們都知道沒有什麼空間 。
but they always stop and take a picture .	但他們總是停下來拍照 。
about 325 have been produced .	大約325種被製造出來 。
because maybe , maybe they mean a lot .	因為也許他們意味著很多 。
what about if you're new power ?	如果你是新勢力呢 ?
what do you want to write about ? "	你想要寫什麼 ? 」
try 1 and check the light .	試試看一下光 。
ca: last question , larry .	克:最後一個問題 , larry 。
ag: yeah . ok .	ag:是的 。 好 。
so we started looking elsewhere .	所以我們開始尋找其他地方 。
my father was literally born again .	我父親的父親也一樣 。
and i said , " yeah . "	我說: 「 是啊 。 」
can i have the lights up again ?	我有燈光嗎 ?
i've never known anything else .	我從來沒有認識過其他東西 。
but let me just say a couple words .	但讓我再說幾個字 。
can you write it using pictures ?	你可以寫它用照片嗎 ?
next stop was georgia .	下一個停止是喬治亞 。
yes ! yes ! it's true !	沒錯 ! 這是真的 !
i can actually personalize the experience now .	我真的可以個人化經驗 。
what does not change is that voice within .	不是改變聲音的聲音 。
we need eight hours of sleep a night .	我們需要8個小時睡眠 。
and you're all invited .	你都被邀請 。
so , i did this work for her .	所以我做了這個工作 。
it's not our burden .	它不是我們的負擔 。
how can we find an entire connectome ?	我們如何找到整個連串 ?
we all start life as one single cell .	我們都只是一個細胞 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	在現實中 , 拿猜猜 。
hold your breath for me .	呼吸我的呼吸
there's no question about it .	沒有問題 。
paper has some downsides .	紙張有一些下面 。
that can't be right . "	這不可能是正確的 。 」
there would still be dangers .	仍然是危險的 。
we are very far from it .	我們很遠 。
