i think you need to be in the hospital .	我想你需要在醫院裡 。
we're biological creatures .	我們是生物生物生物 。
i couldn't disagree more .	我無法分辨更多 。
that's what we all need to do .	這就是我們需要做的事 。
so no more missing , guys .	所以 , 沒有更多的失敗 。
it's so glamorous .	很魅惑 。
and let me illustrate that .	讓我說明一下 。
and i kept on getting lost .	我繼續走下去 。
it is not a guarantee .	這不是保證 。
the queen of clubs !	俱樂部 。
this is a huge collaboration .	這是一個很大的合作 。
that's a terrible story .	這是個可怕的故事 。
now , that's one barrier .	這是個障礙 。
there are , indeed , problems .	其實 , 問題是 ,
we live in ignorance .	我們活著無知 。
no , that's what i thought .	不 , 這就是我認為的 。
you can manipulate it yourself .	你可以操控自己 。
language just doesn't work that way .	語言只是不用的 。
but there will always be another war . "	但總會有另一場戰爭 。 」
ah , sorry about that .	啊 , 抱歉 。
now that never would have been possible before .	以前從來沒有機會過 。
and women do fundraising .	女性募資 。
sure , she had aged a little .	當然 , 她已經年齡了 。
we first began by looking at heart disease .	我們首先從心臟疾病開始 。
and there are various facets .	這裡有不同的面貌 。
because , the earth is our ship .	因為地球是我們的船 。
thank you very much . thank you .	謝謝 。 謝謝 。
they fought . the worked .	他們打仗 。 工作 。
i get emotional . sorry .	我很抱歉 。
now , what about concrete ?	那麼混凝土呢 ?
so basically , i got . . .	基本上 , 我得到了......
i started off in uganda .	我從烏干達開始 。
don't tell us where you are .	別告訴我們 。
and so i believed it , too .	我也相信它 。
so , i wanted to show you something .	所以 , 我想給你們看一些東西 。
and you can get a list .	你可以得到一張清單 。
you can observe it .	你可以觀察它 。
but i want to do more than that .	但我想要做更多 。
it's a problem like any other .	它就像任何其他東西一樣 。
and she goes on to say . . .	她說:
and i couldn't hear this sound .	我無法聽見這個聲音 。
and here's the most important part .	這是最重要的部分 。
here's what that looks like .	看起來就像這樣 。
so you have to do something like this .	所以你必須這樣做 。
and it uses no fuel .	它使用燃料 。
i had done the homework .	我完成了家事 。
landing hurts .	土地的痛苦 。
we victims need everyone .	我們受害者需要每個人 。
so now this technology — thank you .	所以現在這個科技非常感謝 。
i'd like to try something new .	我想要嘗試一些新的東西 。
how much do you get paid ?	你會得到多少錢 ?
i wanted to seek out new life .	我想要找尋新的生命 。
it was around this time when . . .	當時在這個時刻 。
he made sure that everything lined up .	他確保所有東西都線上了 。
that may sound ridiculous .	這聽起來很荒謬 。
stick with the people you know .	跟你們所知的人一起分享 。
lots of us mayors do that .	很多人都市長會這樣做 。
that really creeped us out .	這真的讓我們感到驚訝 。
what do you do for a living ? "	你要做什麼 ? 」
but they were random things .	但它們隨機發生 。
they said he was that kind of guy .	他們說他是這樣的人 。
how many people have their blackberry ?	有多少人有黑莓機 ?
but now , it was closing .	但現在 , 開始了 。
i call it the ipatient .	我稱之為 「 耐心 」 。
no , we shouldn't measure .	不 , 我們不應該測量 。
so how on earth do we even see ?	所以 , 我們到底怎麼看 ?
by leading a movement and making change .	藉由領導運動 , 做出改變 。
he started a motorbike company .	他開始了摩托車公司 。
comedians know all about this .	喜劇演員知道這一切 。
scott , thank you so much .	史考特 , 謝謝你 。
they started making their own video games .	他們開始製作自己的影片遊戲 。
they're more american than anything else .	他們比任何人都更美好 。
and we knew nothing about going to space .	我們知道什麼都不會發生 。
but they always stop and take a picture .	但他們總是停止拍照 。
about 325 have been produced .	大約325種被製造出來 。
because maybe , maybe they mean a lot .	也許他們是說的 。
what about if you're new power ?	如果你是新勢力 ?
what do you want to write about ? "	你想寫什麼 ? 」
try 1 and check the light .	試試一下 , 看看燈 。
ca: last question , larry .	克里斯:最後一個問題 , 賴瑞 。
ag: yeah . ok .	ag:是的 。 好 。
so we started looking elsewhere .	所以我們開始找其他地方 。
my father was literally born again .	我父親的父親再生了 。
and i said , " yeah . "	我說: 「 是啊 。 」
can i have the lights up again ?	我有燈光嗎 ?
i've never known anything else .	我從來沒有認識過其他東西 。
but let me just say a couple words .	讓我說幾個字 。
can you write it using pictures ?	你能寫用照片嗎 ?
next stop was georgia .	接下來停止是喬治亞 。
yes ! yes ! it's true !	是的 , 是的 ! 是的 ! 是的 !
i can actually personalize the experience now .	我可以個人化這個經驗 。
what does not change is that voice within .	不改變是聲音 。
we need eight hours of sleep a night .	我們需要8小時睡眠 。
and you're all invited .	你被邀請了 。
so , i did this work for her .	所以 , 我為她做這件事 。
it's not our burden .	這不是我們的負擔 。
how can we find an entire connectome ?	我們要如何找到一連串 ?
we all start life as one single cell .	我們都從一個細胞開始生命 。
and that will get you very far .	這會讓你很遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	在現實中 , 猜猜 。
hold your breath for me .	呼吸我的呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙上有一些消息 。
that can't be right . "	不可能是正確的 。 」
there would still be dangers .	仍然有危險 。
we are very far from it .	我們很遠 。
twice as likely .	兩倍 。
i was just a kid back then .	我只是一個小孩 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們繼續做同樣的事 。
but the data says something different .	但數據顯示了不同的 。
